# step, loss_train, loss_test, metrics_test
5.900000000000000000e+03 1.052632287610322237e-04 1.860373449744656682e-04 1.559928787173703313e-04 2.937035169452428818e-04 4.428044776432216167e-04 4.801756222150288522e-05 1.052632287610322237e-04 1.860373449744656682e-04 1.559928787173703313e-04 2.937035169452428818e-04 4.428044776432216167e-04 4.801756222150288522e-05
6.000000000000000000e+03 1.022733049467206001e-04 1.810087269404903054e-04 1.538118522148579359e-04 2.842771937139332294e-04 4.283918242435902357e-04 4.602126500685699284e-05 1.022733049467206001e-04 1.810087269404903054e-04 1.538118522148579359e-04 2.842771937139332294e-04 4.283918242435902357e-04 4.602126500685699284e-05
6.100000000000000000e+03 1.603963755769655108e-04 2.754473243840038776e-04 2.172246749978512526e-04 3.485478518996387720e-04 4.827397933695465326e-04 1.041330178850330412e-04 1.603963755769655108e-04 2.754473243840038776e-04 2.172246749978512526e-04 3.485478518996387720e-04 4.827397933695465326e-04 1.041330178850330412e-04
6.200000000000000000e+03 1.101744055631570518e-04 1.884197408799082041e-04 1.687042822595685720e-04 3.567698004189878702e-04 4.232945502735674381e-04 5.607772254734300077e-05 1.101744055631570518e-04 1.884197408799082041e-04 1.687042822595685720e-04 3.567698004189878702e-04 4.232945502735674381e-04 5.607772254734300077e-05
6.300000000000000000e+03 3.793819050770252943e-04 2.519088739063590765e-04 2.495948865544050932e-04 5.252989940345287323e-04 6.846974138170480728e-04 5.169707583263516426e-05 3.793819050770252943e-04 2.519088739063590765e-04 2.495948865544050932e-04 5.252989940345287323e-04 6.846974138170480728e-04 5.169707583263516426e-05
6.400000000000000000e+03 1.149684030679054558e-04 2.123485901392996311e-04 1.582483964739367366e-04 2.785705437418073416e-04 4.155680653639137745e-04 8.101425919448956847e-05 1.149684030679054558e-04 2.123485901392996311e-04 1.582483964739367366e-04 2.785705437418073416e-04 4.155680653639137745e-04 8.101425919448956847e-05
6.500000000000000000e+03 1.069595164153724909e-04 1.771884562913328409e-04 1.801525941118597984e-04 3.465254849288612604e-04 3.964225761592388153e-04 5.737078390666283667e-05 1.069595164153724909e-04 1.771884562913328409e-04 1.801525941118597984e-04 3.465254849288612604e-04 3.964225761592388153e-04 5.737078390666283667e-05
6.600000000000000000e+03 9.922567551257088780e-05 1.742704916978254914e-04 1.502559025539085269e-04 2.563876332715153694e-04 3.861483710352331400e-04 5.218649675953201950e-05 9.922567551257088780e-05 1.742704916978254914e-04 1.502559025539085269e-04 2.563876332715153694e-04 3.861483710352331400e-04 5.218649675953201950e-05
6.700000000000000000e+03 9.591953858034685254e-05 1.661809510551393032e-04 1.396663283230736852e-04 2.433794870739802718e-04 3.715867351274937391e-04 3.847304469672963023e-05 9.591953858034685254e-05 1.661809510551393032e-04 1.396663283230736852e-04 2.433794870739802718e-04 3.715867351274937391e-04 3.847304469672963023e-05
6.800000000000000000e+03 1.506176922703161836e-04 2.089274494210258126e-04 2.616689598653465509e-04 6.482386961579322815e-04 4.744583857245743275e-04 7.162313704611733556e-05 1.506176922703161836e-04 2.089274494210258126e-04 2.616689598653465509e-04 6.482386961579322815e-04 4.744583857245743275e-04 7.162313704611733556e-05
